path_name,requests
surveyform-gqv0nh055-devographics.vercel.app/_next/static/HdR4EW_TZL3FikZaW40BN/_ssgManifest.js,3
survey.devographics.com/_next/static/HdR4EW_TZL3FikZaW40BN/_ssgManifest.js,3
survey.devographics.com/_next/static/chunks/pages/index-d7a1d99364933bce.js,3
survey.devographics.com/_next/static/chunks/pages/account/login-65674f4c499cda8a.js,3
surveyform-sigma.vercel.app/surveys/stateofcss2021.png,3
surveyform-gqv0nh055-devographics.vercel.app/_next/static/chunks/framework-eddb027b2abd90e7.js,3
survey.devographics.com/_next/static/chunks/904-9479e10bfe017740.js,3
surveyform-gqv0nh055-devographics.vercel.app/_next/static/chunks/main-b1b6de20549f4031.js,3
survey.devographics.com/_next/static/chunks/pages/survey/%5Bslug%5D/%5Byear%5D/%5BresponseId%5D/%5BsectionNumber%5D-c16fc83d8f1aa69d.js,3
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/ua-UA/account/login.json,3
surveyform-gqv0nh055-devographics.vercel.app/en-US,3
surveyform-gqv0nh055-devographics.vercel.app/_next/static/chunks/pages/_app-0bdfd59a2173be5e.js,3
surveyform-2ocazl47y-devographics.vercel.app/,3
survey.devographics.com/_next/static/HdR4EW_TZL3FikZaW40BN/_buildManifest.js,3
survey.devographics.com/_next/static/chunks/235-e339a4a5a19c7e99.js,3
survey.devographics.com/_next/static/chunks/263-7d5324c42b8f4c2b.js.map,3
survey.devographics.com/_next/static/chunks/main-b1b6de20549f4031.js,3
survey.devographics.com/access/,3
survey.devographics.com/_next/static/chunks/pages/_app-0bdfd59a2173be5e.js,3
surveyform-gqv0nh055-devographics.vercel.app/_next/static/chunks/189-8acd976a9b1e932e.js,3
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/de-DE/account/login.json,3
surveyform-sigma.vercel.app/surveys/stateofjs2020.png,3
surveyform-gqv0nh055-devographics.vercel.app/surveys/stateofgraphql2022.png,3
surveyform-gqv0nh055-devographics.vercel.app/_next/static/chunks/420-f1ed86101f424798.js,3
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/id-ID/account/profile.json,3
survey.devographics.com//app/app/ueditor/themes/default/css/ueditor.css,3
surveyform-gqv0nh055-devographics.vercel.app/_next/static/chunks/webpack-11893f330cad4474.js,3
survey.devographics.com//app/app/ueditor/dialogs/video/images/icons.gif,3
survey.devographics.com/zh-Hant/survey/[slug]/[year]/[responseId],3
surveyform-gqv0nh055-devographics.vercel.app/api/account/user,3
survey.devographics.com/_next/static/chunks/420-f1ed86101f424798.js,3
survey.devographics.com/cs-CZ/survey/[slug]/[year]/[responseId],3
survey.devographics.com/_next/static/chunks/pages/privacy-policy-dab57d6df44e509d.js,3
surveyform-gqv0nh055-devographics.vercel.app/surveys/stateofjs2020.png,3
surveyform-sigma.vercel.app/surveys/stateofcss2020.png,3
surveyform-gqv0nh055-devographics.vercel.app/surveys/stateofcss2021.png,3
survey.devographics.com//app/app/ueditor/themes/default/images/anchor.gif,3
surveyform-sigma.vercel.app/surveys/stateofjs2019.png,3
survey.devographics.com/_next/static/chunks/pages/survey/%5Bslug%5D/%5Byear%5D-f428238d7d752689.js,3
survey.devographics.com/_next/static/chunks/189-8acd976a9b1e932e.js,3
survey.devographics.com/ja-JP/survey/[slug]/[year]/[responseId]/thanks,3
survey.devographics.com/pt-BR/survey/[slug]/[year],3
survey.devographics.com/pt-PT/survey/[slug]/[year]/[responseId]/[sectionNumber],3
survey.devographics.com/ja,3
survey.devographics.com/_next/static/chunks/pages/survey/%5Bslug%5D/%5Byear%5D/%5BresponseId%5D/thanks-b2d34c2665998267.js.map,3
survey.devographics.com//app/system/web/user/templates/met/img/loading.gif,3
surveyform-gqv0nh055-devographics.vercel.app/stellate-badge.svg,3
surveyform-gqv0nh055-devographics.vercel.app/_next/static/HdR4EW_TZL3FikZaW40BN/_buildManifest.js,3
surveyform-pw7ekq7ex-devographics.vercel.app/en-US,3
surveyform-gqv0nh055-devographics.vercel.app/_next/data/HdR4EW_TZL3FikZaW40BN/en.json,3
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/cs-CZ/account/profile.json,3
surveyform-gqv0nh055-devographics.vercel.app/_next/static/chunks/235-e339a4a5a19c7e99.js,3
surveyform-czrunzy0m-devographics.vercel.app/,3
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/de-DE/privacy-policy.json,3
survey.stateofgraphql.com/surveys/stateofjs2019.png,3
survey.devographics.com/_next/static/chunks/da798427-e32ba83823182260.js,3
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/es-ES/account/login.json,3
survey.devographics.com/_next/static/chunks/pages/account/profile-eb77f20099fe1b07.js,3
surveyform-sigma.vercel.app/_next/data/qPcfjNTWD2akvXXjlJkSw/en-US.json,3
surveyform-gqv0nh055-devographics.vercel.app/surveys/stateofcss2022.png,3
surveyform-gqv0nh055-devographics.vercel.app/surveys/stateofcss2020.png,3
survey.devographics.com/_next/static/chunks/framework-eddb027b2abd90e7.js,3
survey.devographics.com/_next/data/HdR4EW_TZL3FikZaW40BN/en-US/account/profile.json,3
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/hi-IN.json,3
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/zh-Hant/survey/[slug]/[year].json,3
survey.devographics.com/_next/static/chunks/webpack-11893f330cad4474.js,3
survey.devographics.com/_next/static/chunks/629-af0fd99b54ff6423.js,3
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/tr-TR/privacy-policy.json,3
surveyform-gqv0nh055-devographics.vercel.app/_next/static/chunks/500-a25c98036ffffaba.js,3
surveyform-gqv0nh055-devographics.vercel.app/surveys/stateofjs2021.png,3
survey.devographics.com/api/graphql,3
survey.devographics.com//phpsso_server/index.php,3
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/hi-IN/privacy-policy.json,2
surveyform-21yvkotee-devographics.vercel.app/_next/static/chunks/main-8033993b2222604e.js,2
survey.devographics.com/ja-JP,2
surveyform-sigma.vercel.app/es/survey/[slug]/[year],2
survey.devographics.com/_next/data/MV7XzPAyhlfy_dJLN5ifp/en-US/account/profile.json,2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/css/a8bbf6065d8888f3.css,2
surveyform-21yvkotee-devographics.vercel.app/_next/static/chunks/972-335a4beecec97446.js,2
survey.devographics.com/_next/data/HdR4EW_TZL3FikZaW40BN/en-US/account/login.json,2
survey.devographics.com/fr,2
surveyform-21yvkotee-devographics.vercel.app/_next/static/chunks/pages/index-3bf5e3105e092547.js,2
survey.devographics.com/_next/static/css/b51f210a9cd27129.css,2
surveyform-21yvkotee-devographics.vercel.app/_next/data/UPdBAQv6zMA-s0aAuBqbP/en.json,2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/chunks/main-8033993b2222604e.js,2
survey.devographics.com/fa-IR/survey/[slug]/[year]/[responseId]/[sectionNumber],2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/MV7XzPAyhlfy_dJLN5ifp/_ssgManifest.js,2
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/pt-BR/account/profile.json,2
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/fa-IR/survey/[slug]/[year].json,2
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/pt-BR.json,2
survey.devographics.com/it-IT/survey/[slug]/[year]/[responseId]/thanks,2
surveyform-21yvkotee-devographics.vercel.app/surveys/stateofcss2022.png,2
surveyform-9ppbmszoy-devographics.vercel.app/surveys/stateofcss2022.png,2
surveyform-pw7ekq7ex-devographics.vercel.app/,2
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/hi-IN/account/profile.json,2
survey.devographics.com/_next/data/fAIvC_LI45RPIw4VrbIDe/ru-RU/privacy-policy.json,2
surveyform-21yvkotee-devographics.vercel.app/_next/static/css/a8bbf6065d8888f3.css,2
surveyform-pw7ekq7ex-devographics.vercel.app/surveys/stateofcss2022.png,2
survey.devographics.com//plus/e7xue.php,2
survey.devographics.com/_next/data/fAIvC_LI45RPIw4VrbIDe/ru-RU/account/login.json,2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/fAIvC_LI45RPIw4VrbIDe/_buildManifest.js,2
survey.devographics.com/_next/data/fAIvC_LI45RPIw4VrbIDe/ru-RU.json,2
surveyform-9ppbmszoy-devographics.vercel.app/surveys/stateofgraphql2022.png,2
surveyform-9ppbmszoy-devographics.vercel.app/,2
survey.devographics.com/_next/data/fAIvC_LI45RPIw4VrbIDe/en-US/survey/state-of-css/2022.json,2
surveyform-sigma.vercel.app/_next/data/qPcfjNTWD2akvXXjlJkSw/es/privacy-policy.json,2
survey.devographics.com/tr-TR/survey/[slug]/[year],2
survey.devographics.com/nl-NL,2
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/ja-JP/survey/[slug]/[year].json,2
surveyform-gqv0nh055-devographics.vercel.app/_next/static/css/b51f210a9cd27129.css,2
surveyform-pw7ekq7ex-devographics.vercel.app/en,2
surveyform-21yvkotee-devographics.vercel.app/surveys/js2022@075x.png,2
surveyform-pw7ekq7ex-devographics.vercel.app/surveys/js2022@075x.png,2
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/fr/account/login.json,2
surveyform-sigma.vercel.app/site.webmanifest,2
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/pl-PL/account/profile.json,2
surveyform-9ppbmszoy-devographics.vercel.app/surveys/js2022@075x.png,2
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/pt-PT/privacy-policy.json,2
survey.stateofgraphql.com/_next/static/chunks/webpack-f951ed035a87b9b9.js,2
survey.stateofgraphql.com/surveys/stateofjs2020.png,2
surveyform-21yvkotee-devographics.vercel.app/surveys/stateofgraphql2022.png,2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/fAIvC_LI45RPIw4VrbIDe/_ssgManifest.js,2
surveyform-21yvkotee-devographics.vercel.app/,2
survey.devographics.com/_next/data/HdR4EW_TZL3FikZaW40BN/en-US/survey/state-of-graphql/2022.json,2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/chunks/972-335a4beecec97446.js,2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/chunks/464-3f3752ea34073c52.js,2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/chunks/235-43d389359b17d44c.js,2
survey.devographics.com/hi-IN/survey/[slug]/[year]/[responseId]/[sectionNumber],2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/chunks/framework-2207b02cbb6a9ac8.js,2
survey.devographics.com/_next/image,2
surveyform-9ppbmszoy-devographics.vercel.app/api/account/user,2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/chunks/pages/_app-1c0fcbf9d1cb9c9f.js,2
surveyform-pw7ekq7ex-devographics.vercel.app/surveys/stateofgraphql2022.png,2
surveyform-sigma.vercel.app/_next/data/qPcfjNTWD2akvXXjlJkSw/en-US/survey/state-of-css/2020.json,2
surveyform-sigma.vercel.app/_next/data/qPcfjNTWD2akvXXjlJkSw/en-US/survey/state-of-js/2019.json,2
survey.devographics.com/fr/survey/[slug]/[year],2
survey.devographics.com/cs-CZ/survey/[slug]/[year],2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/chunks/pages/_app-1c91154d62e99d07.js,2
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/it-IT/account/login.json,2
survey.devographics.com/cs,2
survey.devographics.com/it-IT/survey/[slug]/[year],2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/chunks/pages/index-3bf5e3105e092547.js,2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/chunks/pages/survey/%5Bslug%5D/%5Byear%5D-c7ca548f08caed39.js,2
surveyform-21yvkotee-devographics.vercel.app/_next/static/UPdBAQv6zMA-s0aAuBqbP/_ssgManifest.js,2
surveyform-21yvkotee-devographics.vercel.app/_next/static/UPdBAQv6zMA-s0aAuBqbP/_buildManifest.js,2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/chunks/660-0773cb7cc9da9716.js,2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/chunks/660-257da7a1443ced32.js,2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/data/MV7XzPAyhlfy_dJLN5ifp/en.json,2
survey.devographics.com/_next/data/MV7XzPAyhlfy_dJLN5ifp/en-US/survey/state-of-css/2022.json,2
survey.devographics.com/survey/state-of-css/2022//_next/static/css/a8bbf6065d8888f3.css,2
survey.devographics.com/ro-RO/survey/[slug]/[year],2
survey.devographics.com/debug/default/view,2
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/fr/privacy-policy.json,2
survey.stateofgraphql.com/surveys/stateofcss2021.png,2
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/en.json,2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/chunks/972-335a4beecec97446.js,2
survey.stateofgraphql.com/_next/static/chunks/main-8033993b2222604e.js,2
survey.stateofgraphql.com/_next/static/chunks/framework-2207b02cbb6a9ac8.js,2
surveyform-9ppbmszoy-devographics.vercel.app/en-US,2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/chunks/pages/index-3527d20d6823ed2a.js,2
surveyform-21yvkotee-devographics.vercel.app/_next/static/chunks/464-3f3752ea34073c52.js,2
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/en/account/profile.json,2
survey.devographics.com/sv-SE,2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/chunks/235-43d389359b17d44c.js,2
surveyform-pw7ekq7ex-devographics.vercel.app/api/account/user,2
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/ru-RU/privacy-policy.json,2
surveyform-21yvkotee-devographics.vercel.app/en,2
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/zh-Hans/account/profile.json,2
survey.devographics.com/ua-UA/survey/[slug]/[year]/[responseId],2
surveyform-9ppbmszoy-devographics.vercel.app/_next/data/fAIvC_LI45RPIw4VrbIDe/en.json,2
survey.devographics.com/hi-IN/survey/[slug]/[year]/[responseId],2
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/es.json,2
survey.stateofgraphql.com/_next/static/chunks/pages/index-3bf5e3105e092547.js,2
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/id-ID/privacy-policy.json,2
survey.devographics.com/_next/data/fAIvC_LI45RPIw4VrbIDe/fr-FR/account/profile.json,2
surveyform-21yvkotee-devographics.vercel.app/_next/static/chunks/660-257da7a1443ced32.js,2
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/it-IT/account/login.json,2
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/fr.json,2
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/hu-HU/survey/[slug]/[year].json,2
survey.devographics.com/pt-PT/survey/[slug]/[year]/[responseId],2
surveyform-21yvkotee-devographics.vercel.app/_next/static/chunks/235-43d389359b17d44c.js,2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/chunks/webpack-f951ed035a87b9b9.js,2
surveyform-21yvkotee-devographics.vercel.app/_next/static/chunks/webpack-f951ed035a87b9b9.js,2
surveyform-21yvkotee-devographics.vercel.app/_next/static/chunks/framework-2207b02cbb6a9ac8.js,2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/chunks/464-3f3752ea34073c52.js,2
surveyform-21yvkotee-devographics.vercel.app/api/account/user,2
survey.devographics.com/en/survey/[slug]/[year]/[responseId],2
surveyform-9ppbmszoy-devographics.vercel.app/en,2
surveyform-9ppbmszoy-devographics.vercel.app/_next/static/chunks/pages/survey/%5Bslug%5D/%5Byear%5D-f243e4c48c3d1de4.js,2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/chunks/framework-2207b02cbb6a9ac8.js,2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/chunks/main-8033993b2222604e.js,2
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/tr-TR/survey/[slug]/[year].json,2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/css/a8bbf6065d8888f3.css,2
survey.devographics.com/survey/state-of-js/,2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/MV7XzPAyhlfy_dJLN5ifp/_buildManifest.js,2
surveyform-pw7ekq7ex-devographics.vercel.app/_next/static/chunks/webpack-f951ed035a87b9b9.js,2
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/en-US/account/magic-login.json,2
survey.devographics.com/_next/static/chunks/pages/survey/%5Bslug%5D/%5Byear%5D/%5BresponseId%5D-1b60ea107c3cc51b.js,2
surveyform-21yvkotee-devographics.vercel.app/_next/static/chunks/pages/survey/%5Bslug%5D/%5Byear%5D-c7ca548f08caed39.js,2
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/pl-PL/privacy-policy.json,2
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/es-ES/account/magic-login.json,2
surveyform-21yvkotee-devographics.vercel.app/_next/static/chunks/pages/_app-14a6e320bb77defe.js,2
survey.devographics.com/ko-KR/survey/[slug]/[year]/[responseId]/thanks,1
survey.devographics.com/_next/static/chunks/904-9479e10bfe017740.js.map,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/ja-JP.json,1
survey.devographics.com//_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,1
survey.devographics.com/_next/static/chunks/660-0773cb7cc9da9716.js.map,1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/ko-KR/account/login.json,1
survey.devographics.com/_next/static/chunks/pages/account/profile-eb77f20099fe1b07.js.map,1
survey.devographics.com//_next/static/qPcfjNTWD2akvXXjlJkSw/_ssgManifest.js,1
surveyform-sigma.vercel.app/_next/static/chunks/pages/_app-14a6e320bb77defe.js,1
survey.devographics.com/_next/static/chunks/pages/survey/%5Bslug%5D/[year]-f428238d7d752689.js.map,1
survey.devographics.com/ko-KR/account/profile,1
survey.stateofgraphql.com/_next/static/UPdBAQv6zMA-s0aAuBqbP/_buildManifest.js,1
survey.devographics.com/id-ID/survey/[slug]/[year]/[responseId],1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/zh-Hant/account/login.json,1
survey.devographics.com/_next/data/fAIvC_LI45RPIw4VrbIDe/en-US/survey/state-of-js/2022.json,1
survey.devographics.com/tr-TR,1
survey.stateofgraphql.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,1
survey.devographics.com/ua-UA,1
survey.devographics.com/_next/static/chunks/189-8acd976a9b1e932e.js.map,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/fa-IR/privacy-policy.json,1
survey.devographics.com/_next/static/chunks/webpack-11893f330cad4474.js.map,1
survey.devographics.com/ru-RU/survey/state-of-css/,1
survey.devographics.com/_next/static/chunks/pages/account/magic-login-14cbd46046595ca8.js.map,1
surveyform-sigma.vercel.app/es/survey/[slug]/[year]/[responseId],1
surveyform-sigma.vercel.app/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,1
survey.devographics.com/_next/static/chunks/pages/survey/%5Bslug%5D/%5Byear%5D/%5BresponseId%5D/[sectionNumber]-c16fc83d8f1aa69d.js.map,1
survey.devographics.com/survey/state-of-graphql/,1
survey.stateofgraphql.com/_next/static/chunks/pages/_app-14a6e320bb77defe.js,1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/cs-CZ/account/login.json,1
survey.stateofgraphql.com/stellate-badge.svg,1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/id-ID/account/login.json,1
survey.devographics.com//_next/static/qPcfjNTWD2akvXXjlJkSw/_buildManifest.js,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/fr-FR/account/profile.json,1
surveyform-sigma.vercel.app/_next/static/chunks/711-d365e0f9b8cd9897.js,1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/fa-IR.json,1
survey.devographics.com/cs/privacy-policy,1
survey.devographics.com/en/survey/[slug]/[year]/[responseId]/thanks,1
survey.devographics.com/_next/static/chunks/pages/privacy-policy-dab57d6df44e509d.js.map,1
survey.devographics.com/survey/state-of-js/2021/,1
survey.devographics.com//phpcms/model/admin_model.class.php,1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/hu-HU/privacy-policy.json,1
surveyform-sigma.vercel.app/_next/static/chunks/263-65aa848bfa9be2c1.js,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/fa-IR.json,1
survey.devographics.com/ko,1
surveyform-sigma.vercel.app/_next/static/UPdBAQv6zMA-s0aAuBqbP/_buildManifest.js,1
surveyform-sigma.vercel.app/_next/static/chunks/363a4fd7-f4fc4ee3c2af7730.js,1
survey.devographics.com//_next/static/chunks/pages/_app-2ec9b1e8693378f6.js,1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/pt-PT/account/login.json,1
survey.devographics.com/_next/static/chunks/500-a25c98036ffffaba.js.map,1
survey.devographics.com/zh-Hant,1
survey.devographics.com/fr-FR/survey/state-of-css/,1
surveyform-sigma.vercel.app/api/account/anonymous-login/login,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/fr-FR/privacy-policy.json,1
surveyform-sigma.vercel.app/_next/static/chunks/pages/account/profile-ba685018e6227b0b.js,1
survey.devographics.com/ru-RU,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/pl-PL/privacy-policy.json,1
survey.devographics.com//_next/static/chunks/webpack-f951ed035a87b9b9.js,1
survey.devographics.com/hu-HU/survey/[slug]/[year]/[responseId],1
survey.devographics.com/_next/static/chunks/pages/_app-1c0fcbf9d1cb9c9f.js.map,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/fa-IR/account/profile.json,1
survey.devographics.com/_next/data/fAIvC_LI45RPIw4VrbIDe/ru-RU/account/profile.json,1
survey.devographics.com/_next/static/chunks/da798427-e32ba83823182260.js.map,1
survey.devographics.com/ua-UA/survey/[slug]/[year],1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/pt-BR/account/profile.json,1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/hu-HU/account/profile.json,1
survey.devographics.com/pt-PT/survey/[slug]/[year],1
survey.devographics.com/_next/static/chunks/pages/survey/%5Bslug%5D/[year]-f243e4c48c3d1de4.js.map,1
survey.devographics.com/zh-Hant/survey/[slug]/[year],1
survey.stateofgraphql.com/_next/static/qPcfjNTWD2akvXXjlJkSw/_ssgManifest.js,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/fr-FR.json,1
survey.devographics.com/_next/static/chunks/pages/_app-0bdfd59a2173be5e.js.map,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/en/account/login.json,1
survey.devographics.com//_next/static/chunks/framework-2207b02cbb6a9ac8.js,1
survey.devographics.com/_next/data/HdR4EW_TZL3FikZaW40BN/en-US/survey/state-of-js/2022.json,1
survey.devographics.com/survey/state-of-css/2021/,1
survey.devographics.com/pt-PT,1
survey.stateofgraphql.com/_next/static/chunks/pages/_app-2ec9b1e8693378f6.js,1
survey.devographics.com/survey/state-of-css/2022/undefined/,1
survey.devographics.com/_next/data/MV7XzPAyhlfy_dJLN5ifp/en-US/account/login.json,1
survey.devographics.com/_next/static/chunks/pages/index-3527d20d6823ed2a.js.map,1
survey.devographics.com/_next/data/fAIvC_LI45RPIw4VrbIDe/fr-FR.json,1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/es/account/profile.json,1
survey.devographics.com/_next/static/chunks/235-e339a4a5a19c7e99.js.map,1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/hi-IN/account/profile.json,1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/hi-IN.json,1
surveyform-sigma.vercel.app/_next/data/qPcfjNTWD2akvXXjlJkSw/en-US/privacy-policy.json,1
survey.devographics.com/_next/static/chunks/629-af0fd99b54ff6423.js.map,1
survey.devographics.com/tr-TR/survey/[slug]/[year]/[responseId]/[sectionNumber],1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/hu-HU.json,1
survey.devographics.com/_next/static/chunks/framework-eddb027b2abd90e7.js.map,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/hi-IN/privacy-policy.json,1
survey.devographics.com/cs-CZ/survey/[slug]/[year]/[responseId]/thanks,1
survey.devographics.com/zh-Hans/survey/[slug]/[year]/[responseId]/thanks,1
surveyform-sigma.vercel.app/_next/data/qPcfjNTWD2akvXXjlJkSw/es/account/login.json,1
survey.devographics.com/es/survey/[slug]/[year],1
survey.devographics.com/_next/static/chunks/pages/account/magic-login-acd23ff223fe7150.js,1
survey.devographics.com//_next/static/chunks/pages/index-3bf5e3105e092547.js,1
survey.devographics.com/_next/static/chunks/pages/account/login-65674f4c499cda8a.js.map,1
survey.stateofgraphql.com/_next/static/qPcfjNTWD2akvXXjlJkSw/_buildManifest.js,1
surveyform-sigma.vercel.app/_next/static/chunks/pages/survey/%5Bslug%5D/%5Byear%5D/%5BresponseId%5D/%5BsectionNumber%5D-96cddb39d52b8c6a.js,1
survey.devographics.com/_next/static/chunks/420-f1ed86101f424798.js.map,1
survey.devographics.com/fa-IR/survey/[slug]/[year]/[responseId],1
surveyform-sigma.vercel.app/_next/static/chunks/pages/survey/%5Bslug%5D/%5Byear%5D/%5BresponseId%5D-1a1c92378989c625.js,1
surveyform-sigma.vercel.app/_next/data/qPcfjNTWD2akvXXjlJkSw/en-US/account/login.json,1
surveyform-gqv0nh055-devographics.vercel.app/_error,1
survey.stateofgraphql.com/_next/static/css/a8bbf6065d8888f3.css,1
survey.devographics.com/rss/,1
survey.devographics.com/_next/static/chunks/pages/survey/%5Bslug%5D/%5Byear%5D/%5BresponseId%5D/thanks-3dd4a108ea9ae95e.js,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/ru-RU/account/login.json,1
survey.devographics.com/_next/data/qPcfjNTWD2akvXXjlJkSw/hi-IN/account/login.json,1
survey.devographics.com/_next/static/chunks/pages/survey/%5Bslug%5D/%5Byear%5D/[responseId]-1b60ea107c3cc51b.js.map,1
surveyform-sigma.vercel.app/_next/static/chunks/pages/privacy-policy-549728aa5c433a16.js,1
survey.devographics.com/_next/data/HdR4EW_TZL3FikZaW40BN/en-US/privacy-policy.json,1
survey.devographics.com/_next/data/MV7XzPAyhlfy_dJLN5ifp/en-US/survey/state-of-graphql/2022.json,1
survey.devographics.com/_next/static/chunks/pages/index-d7a1d99364933bce.js.map,1
survey.devographics.com/_next/static/chunks/main-b1b6de20549f4031.js.map,1
survey.devographics.com/it-IT,1
survey.stateofgraphql.com/en-US/survey/state-of-js/2020,1
survey.devographics.com/_next/data/HdR4EW_TZL3FikZaW40BN/en-US/survey/state-of-js/2020.json,1
surveyform-sigma.vercel.app/,1
survey.devographics.com/de,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/es.json,1
surveyform-sigma.vercel.app/_next/data/qPcfjNTWD2akvXXjlJkSw/es/account/profile.json,1
surveyform-sigma.vercel.app/en-US/account/login,1
survey.devographics.com/_next/static/chunks/pages/account/profile-72c951f26093d0ba.js.map,1
survey.devographics.com/_next/data/UPdBAQv6zMA-s0aAuBqbP/de-DE/account/profile.json,1
